,restaurant,username,review,rating,daysago,linktoreview
349,McDonald's Cornellà Splau,Daniel Gonzalez,"La comida ya sabemos que es lo que es, pero las tres estrellas es por el trato de una de las trabajadoras por un asunto con las patatas, fue muy amable. (Fui jueves por la tarde).",3,730.0,https://www.google.com/maps/contrib/116636063862393135210/reviews?hl=en
350,McDonald's Cornellà Splau,Francisco Martinez Ruiz,No Review,2,730.0,https://www.google.com/maps/contrib/108724031988719190998/reviews?hl=en
351,McDonald's Cornellà Splau,Eduard Villaronga,No Review,3,730.0,https://www.google.com/maps/contrib/102480295936038531531/reviews?hl=en
352,McDonald's Cornellà Splau,Eduardo luis Diaz Vicente,"No se que le pasa a Nerea, pero vamos se nos puso a gritar de la nada con una mala leche, segun ella porque nos habia dicho donde esperar nuestro pedido. Trabajo de cara al publico, y entiendo que en momentos de pico de gente, los ...",1,730.0,https://www.google.com/maps/contrib/106009118559532933934/reviews?hl=en
353,McDonald's Cornellà Splau,Catalina Prejas,"En el dia de hoy hemos ido a comer en el McDonald's del Splau con unas amigas, todo bien hasta que al salir hemos ido a pedir dos tilas. Estabamos en la cola esperando nuestro pedido cuando de repente una trabajadora se nos pone a gritar de ...",1,730.0,https://www.google.com/maps/contrib/105604749765353932824/reviews?hl=en
354,McDonald's Cornellà Splau,Sara gomez de aguero lopez,No Review,5,730.0,https://www.google.com/maps/contrib/116310744804860108455/reviews?hl=en
355,McDonald's Cornellà Splau,katcg_,No Review,5,730.0,https://www.google.com/maps/contrib/105645816012946868353/reviews?hl=en
356,McDonald's Cornellà Splau,Antonio Becerra Martinez,No Review,4,730.0,https://www.google.com/maps/contrib/108183033159757893154/reviews?hl=en
357,McDonald's Cornellà Splau,Jaime Marin Garcia,No Review,3,730.0,https://www.google.com/maps/contrib/111696490891659898787/reviews?hl=en
358,McDonald's Cornellà Splau,Soc l'Anna,"Es un poco pequeno para lo grande que es el Splau, pero ya han hecho bien en ponerlo, un Mcdonals despues de ir al cine apetece y mucho! Personal amable y higiene medianamente aceptable.",4,730.0,https://www.google.com/maps/contrib/104604968150740135668/reviews?hl=en
359,McDonald's Cornellà Splau,Loidys Montero,No Review,5,730.0,https://www.google.com/maps/contrib/111328274535284745305/reviews?hl=en
