,restaurant,username,review,rating,daysago,linktoreview
441,Burger King Vilanova,Marie Ba,No Review,3,365,https://www.google.com/maps/contrib/100975322890891340200/reviews?hl=en
442,Burger King Vilanova,zaki Ahmad,No Review,4,365,https://www.google.com/maps/contrib/103615280482732652948/reviews?hl=en
443,Burger King Vilanova,Jesus Encinas Serrano,"Fatal, horrible treatment, horrible waiting, horrible that something is always left behind when you get home and see that something you ordered and paid for is missing...HO-RILL-BLE.",1,365,https://www.google.com/maps/contrib/111508467313941046249/reviews?hl=en
444,Burger King Vilanova,Marc Wouters,No Review,3,365,https://www.google.com/maps/contrib/101055870057901063511/reviews?hl=en
445,Burger King Vilanova,Laura Salmeron Leiro,nos han timado con las patatas,1,365,https://www.google.com/maps/contrib/111545908902210904169/reviews?hl=en
446,Burger King Vilanova,angel simon,Estaba sucio y muy mal servicio.,1,365,https://www.google.com/maps/contrib/102238481222704982098/reviews?hl=en
447,Burger King Vilanova,Leandro Pastor Barousse,Lo de siempre,3,365,https://www.google.com/maps/contrib/113414935026102672031/reviews?hl=en
448,Burger King Vilanova,Jordi Graupera Torres,"1:30 de espera del pedido llamo al restaurante para confirmar que esta todo en regla y a que se debe tanto tiempo de espera, el trabajador que me contesta vacilando y faltandome al respeto ... se equivocan en mi pedido, sin prisa para entregarlo , 0 profesionalidad y mal educados  volvere pero unicamente a por la hoja de reclamaciones",1,365,https://www.google.com/maps/contrib/101752212805310207358/reviews?hl=en
449,Burger King Vilanova,Ludovic Bouton,"Disgusting places, incompetent staff, no effort to resolve an order problem.
Burgerking villanova to avoid",1,365,https://www.google.com/maps/contrib/114536378648815265489/reviews?hl=en
450,Burger King Vilanova,alex Aucay Fajardo,"They are lucky that we cannot give 0 stars! 1 hour wait for two menus and impossible to find a place because they are all dirty! Not pleasant staff and not to mention that our order magically disappeared from the screens.
Dirty restaurant but really very dirty!
To escape or simply cross the street and go to McDonald's!!!",1,365,https://www.google.com/maps/contrib/113227781215470296609/reviews?hl=en
451,Burger King Vilanova,Joe McGuire,Waited 30 minutes for the food before giving up and getting a refund.,1,365,https://www.google.com/maps/contrib/117390703981807292917/reviews?hl=en
452,Burger King Vilanova,Lourdes Diaz padilla,No Review,3,365,https://www.google.com/maps/contrib/102638491914120461643/reviews?hl=en
453,Burger King Vilanova,Francisco Garcia,No Review,4,365,https://www.google.com/maps/contrib/102524951957207440763/reviews?hl=en
454,Burger King Vilanova,RED SHARK,"PESIMO! Llevaba un par de anos si ir, pero veo que de mal en peor. Para empezar veo una discriminacion al cliente ya que ahora los codigos solo son por la App y ya no facilitan el papel en el mostrador. Solemos ir por el King Auto porque el servicio era menos lento, pero un desaatre, con solo 2 coches por delante tardaron 19 minutos en atendernos. Revisa la bolsa que te dan porqie el indice de error es muy alto. Las patatas te las tiran dentro de la bolsa de papel en el fondo y encima de las patatas te colocan la hamburguesa envuelta con la cara exterior del papel tocando las patatas, es anti higienico total, donde estan los conceptos de manipulacion de alimentos? La lechuga de las hamburguesas parece recogida de cualquier basura, amarillenta y con aspecto y sabor asqueroso. Todas las bebidas disueltas en agua, una estafa. Donde estan los controles sanitarios en estos establecimientos?? Porque como esta todo, lo raro es que sigan abiertos. No lo recomiendo, para no volver jamas.",1,365,https://www.google.com/maps/contrib/104868932459276030370/reviews?hl=en
455,Burger King Vilanova,Karim H,No Review,1,365,https://www.google.com/maps/contrib/111415505436677277669/reviews?hl=en
456,Burger King Vilanova,Juanjo Carrillo,,5,365,https://www.google.com/maps/contrib/105162884071857826688/reviews?hl=en
457,Burger King Vilanova,Gege Warnimont,"Dsl but I could have given at least 50 reviews before I could order
2 of tension there are things that bother me even in a nightmare in the kitchen, people are served before",1,365,https://www.google.com/maps/contrib/107240282879315018406/reviews?hl=en
458,Burger King Vilanova,Albert Saumell,No Review,4,365,https://www.google.com/maps/contrib/113851814883509351093/reviews?hl=en
459,Burger King Vilanova,Sandro Guzman,"El autoking es lentisimo. Pero no un dia puntual, siempre. Desde que abrieron, en eso el McDonalds de al lado les da 1000 vueltas. Una pena pq a veces voy al otro por no esperar",2,365,https://www.google.com/maps/contrib/110455025469126032266/reviews?hl=en
460,Burger King Vilanova,Francesc Nogueron,No Review,3,365,https://www.google.com/maps/contrib/101058203976407039952/reviews?hl=en
461,Burger King Vilanova,Lili Marquez,No Review,5,365,https://www.google.com/maps/contrib/106635754122957957197/reviews?hl=en
462,Burger King Vilanova,Alejandro Lopez Micot (Aloxez),No se,5,365,https://www.google.com/maps/contrib/111749618408548302106/reviews?hl=en
463,Burger King Vilanova,Jose Luis Fernandez Maldonado,Muy mala comida lenta y malos tractos,1,365,https://www.google.com/maps/contrib/102441979131438525015/reviews?hl=en
464,Burger King Vilanova,Hyuga XD,No Review,5,365,https://www.google.com/maps/contrib/110209710153890177237/reviews?hl=en
465,Burger King Vilanova,Luismar Quezma Estre,No Review,3,365,https://www.google.com/maps/contrib/112678226685857553001/reviews?hl=en
466,Burger King Vilanova,Francisco Jose Olmedo Reche,"Increible, solo dos kioscos y que fallaban, y una espera para que te sirvan bastante larga.
Nos hemos sentado en las mesas centrales, y en ambas caia agua del aire acondicionado.",1,365,https://www.google.com/maps/contrib/112259703934202333948/reviews?hl=en
467,Burger King Vilanova,cris sr,"I will not go into evaluating the food or the type of restaurant, since those who come to Burger King already know what they are going to. Many aspects are not a matter of the staff who work there.

The treatment of the waiters is correct. We were able to order quickly through the screens, and the food took no more than 10 minutes to be ready.

The waiters were attentive to clear the tables as they became empty.",4,365,https://www.google.com/maps/contrib/108891858590637839680/reviews?hl=en
468,Burger King Vilanova,David Yague,"Bien el trato, bien la comida.
Estaria tambien bien que el dueno de la franquicia se convenciera de mejorar el numero de personal.",2,365,https://www.google.com/maps/contrib/106453537139750187692/reviews?hl=en
469,Burger King Vilanova,Will Trs,"Untrained staff.
45min an order",2,365,https://www.google.com/maps/contrib/110403746663965109806/reviews?hl=en
470,Burger King Vilanova,Asclepiodoto BG,56 sobres de kepchu para una hamburguesa con patatas y Cocacola. 11 flayers. Y esto solo para una persona.,3,365,https://www.google.com/maps/contrib/117270882873808425240/reviews?hl=en
471,Burger King Vilanova,Mary Rodriguez,Muy lentos en el auto y las hamburguesas muy apelmazadas,3,365,https://www.google.com/maps/contrib/108348831442995652860/reviews?hl=en
472,Burger King Vilanova,gogetta055,No Review,4,365,https://www.google.com/maps/contrib/102037446168331499032/reviews?hl=en
473,Burger King Vilanova,Toni Renart Alemany,No Review,5,365,https://www.google.com/maps/contrib/100395290650887901295/reviews?hl=en
474,Burger King Vilanova,Montse. A,Bueno pero para mi gusto caro. 2 menus con postre de brownie 27 euros. Para ser un fastfood que recogi desde el coche y me lo lleve lo encuentro caro.,3,365,https://www.google.com/maps/contrib/113583848998400191737/reviews?hl=en
475,Burger King Vilanova,Nadir Guezlan,"The worst BK! Once the order is at the terminal, you have to wait at least 15-20 minutes to receive your order. The staff is just pathetic, I chew gum with my mouth wide open, I touch the products several times with my fingers (I refused an item) and I complain when we are not happy with their attitudes. I have never seen so many people place an order only to end up with a product missing from the order...
And it's not just our order, it's the same for other people...
In short, it is better to read the reviews first, because we are not the first disappointed customers...",1,365,https://www.google.com/maps/contrib/100209258114189388752/reviews?hl=en
476,Burger King Vilanova,Salvatore Caponio,esperamos 50 minutos para tener comida fria y no buena,1,365,https://www.google.com/maps/contrib/105275368718865803960/reviews?hl=en
477,Burger King Vilanova,Julieta Bulnes Amador,No Review,3,365,https://www.google.com/maps/contrib/105489129331074187870/reviews?hl=en
478,Burger King Vilanova,Juan Ma Pozo,No Review,1,365,https://www.google.com/maps/contrib/100603080142143778325/reviews?hl=en
479,Burger King Vilanova,zaida sanchez,"Rapida atencion en el auto King, variedad de ofertas y hamburguesas, opciones veganas",5,365,https://www.google.com/maps/contrib/103435602787231797552/reviews?hl=en
480,Burger King Vilanova,Ivan Antonio Aquim Lucero,No Review,5,365,https://www.google.com/maps/contrib/114789847206697632029/reviews?hl=en
481,Burger King Vilanova,Susana Jimenez,"Fatal, mal atendidos. Despues de esperar 1 hora para que nos prepararan el pedido, muy mal gestionado, Natalia no se enteraba de nada apuntaba lo que queria y el encargado, a golpe de grito echandonos del local. Se equivocaron en 3 de las hamburguesas, no tenian mahonesa.... Muy mal.... No volveremos nunca jamas",1,365,https://www.google.com/maps/contrib/114441643845353185497/reviews?hl=en
482,Burger King Vilanova,jose partida,"Muy mal la experiencia con el gerente, ya que tener un accidente en el local y el gerente no preocuparse por el cliente y a dia de hoy sin noticias de la empresa. No tienen perdon, por tratar asi a sus clientes. No volvere jamas",5,365,https://www.google.com/maps/contrib/101509801944683801946/reviews?hl=en
483,Burger King Vilanova,FariD Mian,Gold sheak,5,365,https://www.google.com/maps/contrib/115959666172961829395/reviews?hl=en
484,Burger King Vilanova,Joan Arans,No Review,3,365,https://www.google.com/maps/contrib/107384604640842187653/reviews?hl=en
485,Burger King Vilanova,Luis Martin,"Hace muchisimo calor dentro,no tienen puesto el aire acondicionado y es un horno",1,365,https://www.google.com/maps/contrib/103326036167051612683/reviews?hl=en
486,Burger King Vilanova,Carme Ufarte,"la lechuga cocida, las patatas mas que pasadas a demas de quemadas  la hamburguesa con la mitad de los ingredientes y los trabajadores nada simpaticos y con pocas ganas de trabajar",1,365,https://www.google.com/maps/contrib/110617419988118017092/reviews?hl=en
487,Burger King Vilanova,Alejandro Sanchez,No Review,2,365,https://www.google.com/maps/contrib/111065829817112582993/reviews?hl=en
488,Burger King Vilanova,Sandra Rodriguez,Normal,4,365,https://www.google.com/maps/contrib/101994345867538438746/reviews?hl=en
489,Burger King Vilanova,Sergio Martin,No Review,4,365,https://www.google.com/maps/contrib/108106787409787231078/reviews?hl=en
490,Burger King Vilanova,Daniel Perez Angelina,No Review,5,365,https://www.google.com/maps/contrib/106643825433257459752/reviews?hl=en
491,Burger King Vilanova,Eterno Jarque,"Mucho tiempo de espera. No hay varios refrescos, no funcionan las maquinas para pedir.",1,365,https://www.google.com/maps/contrib/102203002355549021998/reviews?hl=en
492,Burger King Vilanova,Timir Gashaev,Everything is terrible!!!!! There are simply no words for how unprofessional the workers are and how terrible the food is.,1,365,https://www.google.com/maps/contrib/103370821019469706320/reviews?hl=en
493,Burger King Vilanova,Sara B,"Chica del burger king muy agresiva al telefono, deberian tener mas cuidado del personal que contratan (10-07-22 sobre las 21h30)",1,365,https://www.google.com/maps/contrib/100574962728259353186/reviews?hl=en
494,Burger King Vilanova,Amalio Marin Martinez,"En este restaurante sirven comida con INSECTOS!! Pedi un menu steakhause y dentro de la hamburguesa habia un INSECTO, no se indignaron ni a cambiarme la hamburguesa..... No vuelvo a ningun burguer King en mi vida....  ...",1,365,https://www.google.com/maps/contrib/116682163433149278779/reviews?hl=en
495,Burger King Vilanova,Miguel Barcelo,No Review,4,365,https://www.google.com/maps/contrib/112084613771807112914/reviews?hl=en
496,Burger King Vilanova,Rachel Asensio,"Hola! Pues pedi un menu de pollo, una nueva Queen chicken Crispi, unos aros gouda de 8u unas patatas suprem todo grande. A las 23: 43h 18EUR y todo frio!! Eso era una masa de pasta los aros de queso que eran para mi aceitosos a mas no poder( eso lo unico calentito ) mi amigo no se pudo comer la m de hamburguesa de pollo estaba todo aguado pegado! Un horror!
Fui a reclamar y ensene las fotos, el chino que me atendio muy amable informo con un mail a los de arriba y me dijo que recibiria noticias y aun esperando despues de casi dos meses. No voy a llamar mas a este Sitio.. ANDA",1,365,https://www.google.com/maps/contrib/101182281206781451758/reviews?hl=en
497,Burger King Vilanova,ASMAA12100,"I tried the vegetarian burgers which were very good and there was a choice, friendly staff, service a little slow",5,365,https://www.google.com/maps/contrib/108781822333308085649/reviews?hl=en
498,Burger King Vilanova,Eugenia Marquez,No Review,5,365,https://www.google.com/maps/contrib/117456646665770697417/reviews?hl=en
499,Burger King Vilanova,Luis Sagarra,No Review,4,365,https://www.google.com/maps/contrib/111086181522414262481/reviews?hl=en
